Query_821585,XP_023338955.1,100.000,800,0,0,1,800,4,803,0.0,1646,100.00
Query_821585,XP_023338965.1,100.000,793,0,0,8,800,1,793,0.0,1631,100.00
Query_821585,XP_023339106.1,55.827,738,249,11,12,743,69,735,0.0,788,69.11
Query_821585,XP_023339116.1,57.246,690,229,8,26,711,121,748,0.0,765,68.99
Query_821585,XP_023339125.1,57.246,690,229,8,26,711,86,713,0.0,764,68.99
Query_821585,XP_023335346.1,52.973,740,271,12,1,734,1,669,0.0,727,65.81
Query_821585,XP_023338935.1,69.439,481,133,3,249,729,770,1236,0.0,671,80.25
Query_821585,XP_023338935.1,59.341,182,72,2,15,196,88,267,6.65e-48,197,74.18
Query_821585,XP_023338742.1,56.476,471,172,4,246,714,209,648,1.04e-166,508,71.97
Query_821585,XP_023338742.1,59.172,169,67,1,27,195,65,231,4.53e-46,187,75.15
Query_821585,XP_023338749.1,55.378,437,162,4,246,680,209,614,6.36e-151,466,71.17
Query_821585,XP_023338749.1,59.172,169,67,1,27,195,65,231,4.50e-46,187,75.15
Query_821585,XP_023339087.1,47.957,465,190,4,319,780,224,639,3.83e-136,429,64.52
Query_821585,XP_023339087.1,57.047,149,64,0,43,191,56,204,7.08e-37,160,74.50
Query_821585,XP_023323140.1,47.581,372,181,4,353,711,173,543,7.79e-103,339,66.94
Query_821585,XP_023323140.1,44.444,99,33,3,65,153,84,170,8.80e-08,68.9,56.57
Query_821585,KAF2354193.1,48.485,363,184,3,352,712,654,1015,1.09e-100,345,67.49
Query_821585,XP_005112307.1,44.250,400,219,3,353,751,156,552,4.43e-100,332,64.00
Query_821585,TRY75264.1,47.443,352,183,1,362,711,194,545,7.19e-100,331,66.76
Query_821585,GFN98310.1,43.781,402,219,3,355,750,141,541,4.81e-99,328,63.68
Query_821585,XP_047735583.1,46.429,364,192,3,351,712,487,849,1.65e-97,333,66.21
Query_821585,XP_024086022.1,43.641,401,214,5,359,750,166,563,7.65e-97,323,63.34
Query_821585,XP_014249772.1,43.609,399,217,4,359,750,195,592,9.61e-97,324,62.91
Query_821585,XP_005112306.1,44.638,401,206,5,353,738,156,555,1.87e-96,322,62.84
Query_821585,KAI8745152.1,44.697,396,208,5,364,757,146,532,3.10e-96,321,65.40
Query_821585,CAG5128447.1,42.079,404,229,4,353,753,158,559,7.40e-96,321,62.87
Query_821585,XP_013095142.1,44.444,396,209,5,364,757,170,556,2.47e-95,319,65.15
Query_821585,KAG5713906.1,46.006,363,190,3,353,712,47,406,5.22e-95,317,64.19
Query_821585,XP_018012556.2,46.594,367,188,4,351,712,166,529,2.12e-94,316,65.40
Query_821585,XP_050415442.1,40.302,397,233,3,356,749,19,414,8.73e-94,310,61.46
Query_821585,KAG1663790.1,44.205,371,204,2,353,723,168,535,9.28e-94,314,62.80
Query_821585,QVD39181.1,45.170,383,197,5,364,745,49,419,1.30e-93,310,62.66
Query_821585,XP_046989490.1,45.170,383,197,5,364,745,49,419,5.99e-93,308,62.40
Query_821585,XP_049850224.1,44.909,383,198,5,364,745,49,419,7.48e-93,308,62.40
Query_821585,XP_047107189.1,46.857,350,183,3,364,712,173,520,9.90e-93,312,66.00
Query_821585,XP_052262773.1,41.966,417,213,5,351,761,140,533,1.19e-92,311,60.91
Query_821585,XP_025095637.1,41.951,410,215,5,366,756,159,564,1.22e-92,313,61.71
Query_821585,XP_046989489.1,47.143,350,182,3,364,712,173,520,2.11e-92,311,65.71
Query_821585,XP_049802497.1,46.857,350,183,3,364,712,173,520,2.15e-92,311,66.00
Query_821585,XP_049850222.1,46.857,350,183,3,364,712,173,520,2.80e-92,311,65.71
Query_821585,XP_049774495.1,44.909,383,198,5,364,745,173,543,3.96e-92,310,62.40
Query_821585,XP_049949549.1,46.857,350,183,3,364,712,173,520,4.00e-92,310,65.71
Query_821585,XP_050415441.1,40.302,397,233,3,356,749,142,537,4.78e-92,310,61.46
Query_821585,KAG1694105.1,44.205,371,204,2,353,723,619,986,6.36e-92,321,62.80
Query_821585,KAG1694104.1,44.205,371,204,2,353,723,626,993,7.75e-92,321,62.80
Query_821585,XP_047501491.1,45.407,381,200,4,352,730,137,511,7.99e-92,308,63.25
Query_821585,XP_047501491.1,35.955,89,45,1,64,152,57,133,0.005,53.9,53.93
Query_821585,XP_019930492.2,41.584,404,222,7,353,747,90,488,1.28e-91,307,63.61
Query_821585,XP_052685803.1,41.855,399,226,5,351,746,191,586,3.83e-91,309,61.90
Query_821585,XP_052685804.1,41.855,399,226,5,351,746,166,561,6.33e-91,308,61.90
Query_821585,PVD38526.1,45.584,351,183,3,366,712,159,505,7.80e-91,309,66.10
Query_821585,XP_018008691.1,43.164,373,210,2,351,722,102,473,8.23e-91,305,64.34
Query_821585,XP_018008691.1,32.955,88,47,2,65,152,24,99,0.042,50.4,59.09
Query_821585,XP_037797691.1,45.144,381,201,4,352,730,137,511,8.33e-91,306,63.25
Query_821585,XP_037797691.1,32.479,117,61,2,64,180,57,155,0.001,55.8,49.57
Query_821585,XP_050417682.1,38.849,417,247,5,353,766,122,533,1.19e-90,306,60.91
Query_821585,XP_050417682.1,39.773,88,41,1,65,152,43,118,0.003,54.7,52.27
Query_821585,XP_038060272.1,43.989,366,200,2,353,718,259,619,1.47e-90,310,62.84
Query_821585,XP_038060272.1,38.636,88,42,2,65,152,180,255,7.63e-05,59.7,57.95
Query_821585,XP_052689170.1,41.895,401,219,7,353,744,90,485,1.47e-90,305,63.34
Query_821585,XP_011454711.2,41.646,401,228,5,351,748,166,563,1.71e-90,306,61.10
Query_821585,KAG1663789.1,43.570,381,202,4,353,723,175,552,1.78e-90,306,61.42
Query_821585,XP_027214475.1,45.669,381,199,4,352,730,137,511,1.87e-90,305,63.78
Query_821585,WAQ97368.1,42.488,426,231,5,349,769,144,560,1.96e-90,306,62.44
Query_821585,XP_050417679.1,42.037,383,217,4,355,735,175,554,2.64e-90,306,62.66
Query_821585,XP_022313894.1,40.580,414,225,5,351,748,88,496,3.67e-90,303,60.39
