XP_054169184.1,CAD7622824.1,41.745,424,242,3,45,467,283,702,1.01E-119,372,67.92
XP_054169184.1,CAD7653192.1,40.972,432,249,3,47,473,1,431,1.37E-113,348,65.28
XP_054169184.1,RWS02343.1,39.858,424,247,3,44,462,28,448,1.38E-107,333,65.8
XP_054169184.1,XP_015790562.1,38.261,460,264,5,30,473,44,499,2.52E-105,328,61.96
XP_054169184.1,CAD7652583.1,40.326,429,250,4,28,455,11,434,3.83E-105,326,66.9
XP_054169184.1,GFY73361.1,37.344,482,287,8,1,473,6,481,1.45E-103,323,63.69
XP_054169184.1,XP_013794831.1,37.705,427,252,4,58,472,98,522,1.68E-101,319,62.53
XP_054169184.1,RWS31925.1,37.642,441,265,3,34,466,17,455,7.34E-101,315,63.49
XP_054169184.1,CAD7640411.1,43.288,365,202,2,44,403,21,385,8.50E-100,310,67.4
XP_054169184.1,KFM61101.1,38.202,445,266,6,26,464,40,481,1.57E-99,313,64.94
XP_054169184.1,GFS30334.1,37.694,451,268,7,34,475,42,488,7.75E-98,309,65.19
XP_054169184.1,XP_042203786.1,36.471,425,261,5,58,475,131,553,1.38E-96,307,63.06
XP_054169184.1,XP_023233238.1,34.904,467,294,6,7,466,17,480,2.77E-95,302,61.67
XP_054169184.1,XP_045108651.1,35.398,452,282,5,30,474,7,455,7.84E-95,300,63.05
XP_054169184.1,XP_035226765.1,35.412,449,281,6,33,475,47,492,1.10E-94,301,62.36
XP_054169184.1,KAG8183783.1,39.152,401,229,7,84,474,99,494,1.02E-93,298,66.33
XP_054169184.1,XP_045108649.1,35.165,455,285,5,27,474,53,504,1.37E-93,298,62.64
XP_054169184.1,XP_042856260.1,36.652,442,269,5,34,467,74,512,6.77E-93,296,61.54
XP_054169184.1,XP_045108640.1,35.165,455,285,5,27,474,100,551,7.64E-93,297,62.64
XP_054169184.1,XP_045108645.1,35.32,453,283,5,29,474,101,550,1.01E-92,297,62.91
XP_054169184.1,XP_047501491.1,36.323,446,273,5,30,467,63,505,2.16E-92,295,60.76
XP_054169184.1,KAF8765000.1,36.864,472,285,6,3,468,13,477,4.72E-92,293,61.65
XP_054169184.1,KAF7496482.1,32.456,456,297,4,27,475,13,464,1.35E-91,292,61.84
XP_054169184.1,GBN34252.1,35.135,481,300,6,3,475,4,480,2.30E-91,291,62.37
XP_054169184.1,XP_015912243.1,35.062,482,303,7,1,475,15,493,8.92E-91,290,60.37
XP_054169184.1,XP_042856261.1,36.404,445,269,6,34,467,57,498,1.00E-90,290,61.12
XP_054169184.1,XP_042856258.1,36.404,445,269,6,34,467,74,515,1.61E-90,290,61.12
XP_054169184.1,GBN34253.1,35.404,483,295,7,1,475,11,484,1.63E-90,289,62.11
XP_054169184.1,XP_037797691.1,36.099,446,274,5,30,467,63,505,1.64E-90,290,60.99
XP_054169184.1,XP_054711692.1,37.037,459,275,7,26,473,33,488,2.80E-90,289,60.78
XP_054169184.1,XP_047501489.1,36.08,449,273,6,30,467,63,508,4.57E-90,289,60.36
XP_054169184.1,KAG8186332.1,37.969,453,269,7,28,473,28,475,1.12E-88,285,61.81
XP_054169184.1,XP_040071702.1,34.824,425,262,7,58,474,80,497,2.08E-88,284,62.12
XP_054169184.1,XP_040567434.1,36.142,451,278,4,29,470,49,498,1.79E-87,282,61.2
XP_054169184.1,XP_022238180.1,36.962,395,235,4,90,472,52,444,2.82E-87,279,61.52
XP_054169184.1,XP_053205578.1,36.515,482,278,7,14,471,3,480,2.90E-87,280,59.54
XP_054169184.1,GFQ88531.1,34.437,453,289,5,15,462,8,457,4.91E-86,278,60.04
XP_054169184.1,XP_027214475.1,36.842,418,254,4,58,467,90,505,7.52E-86,278,61.72
XP_054169184.1,XP_042900966.1,34.081,446,285,6,26,465,40,482,1.61E-85,277,61.66
XP_054169184.1,KAI2808467.1,34.305,446,276,5,39,471,23,464,6.15E-85,274,60.09
XP_054169184.1,GFY73362.1,32.985,479,299,5,2,475,4,465,6.54E-85,274,58.66
XP_054169184.1,GFT57103.1,36.341,410,254,4,58,462,50,457,2.03E-84,274,62.2
XP_054169184.1,GIY41623.1,34.346,428,268,7,14,433,57,479,2.75E-84,273,62.38
XP_054169184.1,XP_054711346.1,37.958,382,229,5,73,448,91,470,5.50E-84,273,62.57
XP_054169184.1,KAG8186330.1,35.377,424,266,5,58,475,72,493,5.82E-84,273,62.5
XP_054169184.1,XP_050686079.1,34.581,454,287,6,29,475,92,542,7.04E-84,273,62.78
XP_054169184.1,XP_045611888.1,37.089,426,259,5,43,462,133,555,1.32E-83,274,61.5
XP_054169184.1,GFY60750.1,35.99,414,258,4,54,462,46,457,2.14E-83,271,61.59
XP_054169184.1,XP_053209765.1,34.812,451,279,6,29,469,13,458,5.71E-83,269,59.87
XP_054169184.1,XP_054711344.1,37.972,424,253,6,58,473,10,431,7.06E-83,268,63.44
XP_054169184.1,XP_018008691.1,34.389,442,274,8,28,459,27,462,8.16E-83,268,61.31
XP_054169184.1,RWS03277.1,32.662,447,291,4,32,468,16,462,8.20E-83,268,60.18
XP_054169184.1,XP_037084502.1,34.211,456,286,8,29,475,127,577,1.21E-82,271,59.65
XP_054169184.1,ROT75079.1,38.168,393,234,5,78,467,91,477,1.30E-82,268,62.85
XP_054169184.1,XP_045611827.1,37.089,426,259,5,43,462,263,685,3.78E-82,273,61.5
XP_054169184.1,XP_042900992.1,34.452,447,284,6,26,466,39,482,6.23E-82,268,61.74
XP_054169184.1,XP_045611562.1,37.089,426,259,5,43,462,263,685,6.26E-82,272,61.5
XP_054169184.1,GFQ83092.1,36.957,414,248,7,1,405,17,426,1.45E-81,264,62.56
XP_054169184.1,TRY75264.1,37.179,390,238,5,84,467,165,553,2.69E-81,267,61.79
XP_054169184.1,XP_018012556.2,33.481,451,288,6,29,470,92,539,6.89E-81,265,59.87
XP_054169184.1,KFM61102.1,34.773,440,277,5,35,467,46,482,7.38E-81,265,59.32
XP_054169184.1,GFU25845.1,37.047,386,236,4,84,464,76,459,1.04E-80,264,62.95
XP_054169184.1,KAH7644190.1,34.063,411,256,4,54,454,13,418,1.11E-80,263,61.56
XP_054169184.1,XP_046913143.1,34.063,411,256,4,54,454,34,439,2.09E-80,263,61.56
XP_054169184.1,XP_046913144.1,34.063,411,256,4,54,454,34,439,2.19E-80,262,61.56
XP_054169184.1,XP_037798054.1,36.465,447,265,8,38,470,253,694,2.43E-80,268,59.28
XP_054169184.1,XP_037798056.1,36.465,447,265,8,38,470,250,691,2.57E-80,268,59.28
XP_054169184.1,XP_047501414.1,36.018,447,267,8,38,470,253,694,3.26E-80,268,59.51
XP_054169184.1,XP_042900965.1,33.184,446,289,6,26,465,40,482,4.46E-80,262,60.54
XP_054169184.1,GIY80960.1,35.782,422,261,6,58,471,49,468,6.90E-80,262,62.56
XP_054169184.1,XP_027207177.1,35.794,447,271,8,38,473,249,690,7.00E-80,267,59.06
XP_054169184.1,XP_027207164.1,35.794,447,271,8,38,473,252,693,7.31E-80,267,59.06
XP_054169184.1,CAD7247776.1,35.024,414,259,4,59,463,83,495,5.43E-79,260,58.45
XP_054169184.1,CAD7662162.1,41.781,292,167,1,19,310,2,290,1.52E-78,252,69.52
XP_054169184.1,KAI1295545.1,33.803,426,272,4,35,454,12,433,3.46E-78,256,60.33
XP_054169184.1,XP_045612006.1,35.417,432,269,6,38,462,156,584,3.77E-78,259,60.19
XP_054169184.1,KAG8183784.1,32.088,455,295,7,30,473,40,491,6.81E-78,258,58.24
XP_054169184.1,CAD7662158.1,40.753,292,170,1,19,310,2,290,9.19E-78,250,69.18
XP_054169184.1,XP_046915797.1,32.965,452,290,3,18,460,6,453,1.28E-77,256,59.73
XP_054169184.1,EEC08736.1,34.596,396,245,6,89,474,6,397,1.91E-77,252,61.11
XP_054169184.1,XP_023323140.1,33.769,459,275,8,29,460,88,544,3.38E-77,256,58.82
XP_054169184.1,GFT74194.1,38.483,356,208,5,58,405,5,357,4.22E-77,252,64.61
XP_054169184.1,XP_053649231.1,35.294,425,266,5,44,462,262,683,4.63E-77,259,61.65
XP_054169184.1,XP_053649227.1,35.294,425,266,5,44,462,265,686,4.75E-77,259,61.65
XP_054169184.1,KAF8763961.1,32.018,456,301,6,10,459,11,463,4.92E-77,255,60.53
XP_054169184.1,XP_045108403.1,33.408,446,288,5,29,468,110,552,4.93E-77,256,58.74
XP_054169184.1,CAD7241908.1,32.812,448,290,5,29,467,57,502,7.40E-77,255,57.59
XP_054169184.1,KFM82881.1,32.548,467,306,6,15,475,25,488,1.11E-76,254,59.74
XP_054169184.1,XP_042907434.1,31.524,479,313,7,7,473,20,495,4.90E-76,253,57.41
XP_054169184.1,KAG0726903.1,33.333,453,269,6,28,475,115,539,5.51E-76,252,59.38
XP_054169184.1,XP_045108401.1,33.408,446,288,5,29,468,201,643,6.36E-76,255,58.97
XP_054169184.1,KAF2354193.1,35.862,435,268,6,44,470,594,1025,1.42E-75,261,62.76
XP_054169184.1,GFQ88534.1,34.279,423,271,6,58,475,124,544,1.91E-75,252,58.63
XP_054169184.1,XP_015927329.1,33.182,440,283,6,38,469,39,475,1.98E-75,250,58.41
XP_054169184.1,CAD7253667.1,34.08,402,255,4,59,451,67,467,2.37E-75,249,59.45
XP_054169184.1,GIX83854.1,33.632,446,283,6,38,473,41,483,4.69E-75,249,59.19
XP_054169184.1,KAH9493942.1,33.641,434,273,4,38,461,18,446,5.01E-75,262,60.14
XP_054169184.1,KAF8764999.1,32.883,444,287,6,38,473,62,502,1.15E-74,249,56.98
XP_054169184.1,XP_027196423.1,32.823,457,293,3,18,464,6,458,1.19E-74,248,57.99
XP_054169184.1,KAF8764998.1,32.883,444,287,6,38,473,69,509,1.47E-74,249,56.98
XP_054169184.1,XP_042909186.1,37.121,396,235,6,73,465,42,426,1.77E-74,246,61.62
XP_054169184.1,XP_027200871.1,34.023,435,252,8,57,462,16,444,2.69E-74,247,60.92
XP_054169184.1,GIY54713.1,35.309,405,254,5,58,456,284,686,4.75E-74,251,63.46
XP_054169184.1,GFS30330.1,31.718,454,298,6,30,475,64,513,4.76E-74,248,58.37
XP_054169184.1,RXG52054.1,35.233,386,239,7,28,405,149,531,6.24E-74,248,62.18
XP_054169184.1,GFS30328.1,31.718,454,298,6,30,475,80,529,6.97E-74,248,58.37
XP_054169184.1,GFT57101.1,34.55,411,261,6,58,462,159,567,1.19E-73,248,59.85
XP_054169184.1,CAD7249112.1,31.85,427,279,5,58,475,83,506,1.40E-73,246,57.85
XP_054169184.1,XP_018012555.1,33.107,441,274,10,29,459,138,567,3.94E-73,246,60.09
XP_054169184.1,XP_042891567.1,35.714,448,268,9,38,470,252,694,7.63E-73,248,58.04
XP_054169184.1,XP_042891571.1,35.714,448,268,9,38,470,249,691,9.27E-73,248,58.04
XP_054169184.1,XP_054710122.1,33.183,443,286,7,35,472,37,474,1.04E-72,243,58.69
XP_054169184.1,XP_035227217.1,37.888,322,192,5,90,405,1,320,2.00E-72,237,65.53
XP_054169184.1,KAJ6219928.1,34.211,418,258,5,67,471,1,414,9.40E-72,251,60.05
XP_054169184.1,XP_042203390.1,35.211,426,267,5,43,462,265,687,1.37E-71,245,58.92
XP_054169184.1,MCL4150668.1,37.176,347,212,4,99,442,15,358,3.51E-71,236,61.96
XP_054169184.1,RWS20124.1,35.897,312,194,1,52,357,33,344,4.89E-71,234,62.82
XP_054169184.1,XP_050686648.1,34.038,426,272,5,44,463,130,552,5.88E-71,240,58.92
XP_054169184.1,CAD7222525.1,35.677,384,239,5,89,469,194,572,6.71E-71,240,59.64
XP_054169184.1,MCL4129876.1,36.982,338,203,6,146,475,1,336,4.78E-70,231,61.24
XP_054169184.1,MCL4129849.1,33.957,374,233,6,70,431,4,375,1.05E-69,231,58.82
XP_054169184.1,XP_050686642.1,33.796,432,277,5,38,463,231,659,1.35E-69,239,58.8
XP_054169184.1,XP_023338742.1,37.017,362,222,4,105,463,291,649,1.41E-69,239,62.43
XP_054169184.1,KAH9417711.1,33.256,433,275,3,38,460,26,454,1.93E-69,244,58.89
XP_054169184.1,XP_047735583.1,35.294,374,237,4,100,470,488,859,3.02E-69,241,61.5
XP_054169184.1,GFQ86433.1,32.338,402,259,5,78,471,1,397,3.07E-69,232,58.71
XP_054169184.1,GFU25843.1,34.332,367,235,5,113,475,33,397,5.90E-69,231,61.31
XP_054169184.1,XP_042898985.1,32.118,439,288,5,38,469,38,473,9.09E-68,230,56.95
XP_054169184.1,XP_043191593.1,33.996,453,288,6,30,474,123,572,1.11E-67,231,59.6
XP_054169184.1,KAF0289584.1,33.996,453,288,6,30,474,123,572,1.69E-67,231,59.38
XP_054169184.1,XP_043228018.1,33.996,453,288,6,30,474,123,572,2.60E-67,231,59.38
XP_054169184.1,UXI19638.1,31.351,370,243,4,113,475,4,369,3.03E-66,223,61.08
XP_054169184.1,KAA0201437.1,33.036,448,260,12,28,459,9,432,9.77E-66,223,58.04
XP_054169184.1,XP_022706746.1,34.406,404,241,10,84,465,69,470,1.71E-65,224,59.41
XP_054169184.1,GBN72317.1,36.648,352,219,4,113,462,28,377,7.00E-65,220,62.78
XP_054169184.1,XP_022706742.1,34.406,404,241,10,84,465,150,551,8.01E-65,224,59.41
XP_054169184.1,CAD7274489.1,31.325,415,276,4,58,465,74,486,8.56E-65,222,57.83
XP_054169184.1,XP_022664684.1,34.406,404,241,10,84,465,204,605,1.03E-64,225,59.41
XP_054169184.1,XP_018017063.1,32.85,414,262,7,44,448,113,519,1.13E-64,223,57.73
XP_054169184.1,XP_022664685.1,34.406,404,241,10,84,465,204,605,1.23E-64,225,59.41
XP_054169184.1,XP_022664686.1,34.406,404,241,10,84,465,203,604,1.24E-64,225,59.41
XP_054169184.1,XP_022664683.1,34.406,404,241,10,84,465,220,621,1.81E-64,224,59.41
XP_054169184.1,XP_022664681.1,34.406,404,241,10,84,465,229,630,2.09E-64,224,59.41
XP_054169184.1,XP_054710118.1,31.788,453,294,8,30,472,32,479,4.00E-64,221,58.06
XP_054169184.1,XP_023338965.1,35.635,362,225,6,105,462,350,707,9.04E-64,225,60.77
XP_054169184.1,GIX83856.1,28.062,449,309,7,36,475,45,488,1.09E-63,219,59.24
XP_054169184.1,XP_023338955.1,35.635,362,225,6,105,462,360,717,1.34E-63,225,60.77
XP_054169184.1,KAH9408692.1,35.817,349,213,5,119,464,1,341,1.36E-62,222,61.32
XP_054169184.1,KAH9408692.1,30.96,323,211,4,160,474,419,737,3.80E-44,170,57.28
XP_054169184.1,KAH9408692.1,37.736,53,33,0,39,91,356,408,2.50E-04,49.7,64.15
XP_054169184.1,KAH9424775.1,33.586,396,231,8,57,422,38,431,1.46E-60,220,60.35
XP_054169184.1,XP_042856263.1,36.066,305,187,4,169,467,152,454,3.22E-60,209,59.34
XP_054169184.1,MPC09619.1,32.009,428,267,6,29,435,147,571,6.47E-60,212,56.07
XP_054169184.1,GBM57774.1,31.888,392,257,5,90,473,1,390,9.47E-60,207,56.38
XP_054169184.1,XP_023338749.1,35.503,338,210,4,105,435,291,627,8.46E-59,209,60.06
XP_054169184.1,GIY56875.1,32.57,393,253,5,91,473,1,391,8.65E-59,204,58.02
XP_054169184.1,GIX83861.1,36.093,302,184,6,173,470,1,297,3.06E-58,199,63.58
XP_054169184.1,XP_023339087.1,35.505,307,195,2,105,409,259,564,4.77E-58,207,63.19
XP_054169184.1,KAG0724532.1,31.106,479,281,11,38,470,216,691,6.77E-58,208,54.28
XP_054169184.1,KAA0203922.1,34.069,317,195,4,99,403,29,343,4.88E-57,197,61.2
XP_054169184.1,XP_023335346.1,32.973,370,239,5,104,468,294,659,8.45E-57,204,54.32
XP_054169184.1,GFY60752.1,33.724,341,218,6,74,408,109,447,3.32E-56,199,60.41
XP_054169184.1,XP_022706745.1,34.366,355,214,9,84,421,150,502,4.26E-56,200,59.72
XP_054169184.1,XP_023338935.1,35.411,353,214,9,104,449,864,1209,5.59E-56,206,59.21
XP_054169184.1,XP_023339106.1,30.933,375,253,4,104,475,354,725,1.72E-55,202,53.6
XP_054169184.1,XP_022664688.1,34.366,355,214,9,84,421,229,581,1.76E-55,199,59.72
XP_054169184.1,XP_023339125.1,31.667,360,242,3,104,461,358,715,2.45E-55,201,55
XP_054169184.1,KAH9400465.1,32.727,385,246,2,84,459,797,1177,2.72E-55,204,58.96
XP_054169184.1,XP_023339116.1,31.667,360,242,3,104,461,393,750,8.22E-55,200,55
XP_054169184.1,XP_035223417.1,33.232,328,209,5,35,355,46,370,1.37E-54,191,60.06
XP_054169184.1,CAD7226973.1,31.618,408,251,6,84,463,133,540,1.53E-54,196,56.86
XP_054169184.1,XP_028966518.1,33.602,372,231,5,116,471,1,372,2.13E-54,191,55.38
XP_054169184.1,CAD7279005.1,33.166,398,245,9,81,468,78,464,5.19E-53,193,56.53
XP_054169184.1,GFR22102.1,33.115,305,197,4,177,475,1,304,2.04E-51,181,61.31
XP_054169184.1,CAD7243562.1,32.698,315,202,4,59,364,71,384,2.52E-51,184,58.73
